item_price_id|item_id|price|name|description|creator|date_created|changed_by|date_changed|retired|retired_by|date_retired|retire_reason|uuid
1462|696|140.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476b22e6-5bc4-11e2-a081-b4b52f5b1c99
1464|698|500.00|AIDS Relief||8|2014-04-04 11:02:47|8|2014-04-04 11:02:47|0||||476b273c-5bc4-11e2-a081-b4b52f5b1c99
1467|701|250.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476b2d9e-5bc4-11e2-a081-b4b52f5b1c99
1469|703|300.00|AIDS Relief||12|2014-06-13 10:33:55|12|2014-06-13 10:33:55|0||||476b3209-5bc4-11e2-a081-b4b52f5b1c99
1471|705|430.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476b365a-5bc4-11e2-a081-b4b52f5b1c99
1472|706|430.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476b3ad6-5bc4-11e2-a081-b4b52f5b1c99
1474|708|430.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476b3f30-5bc4-11e2-a081-b4b52f5b1c99
1476|710|200.00|AIDS Relief||8|2014-04-04 11:04:31|8|2014-04-04 11:04:31|0||||476b4393-5bc4-11e2-a081-b4b52f5b1c99
1481|715|560.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476b4e65-5bc4-11e2-a081-b4b52f5b1c99
1484|718|275.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476b54ee-5bc4-11e2-a081-b4b52f5b1c99
1485|719|1665.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476b5721-5bc4-11e2-a081-b4b52f5b1c99
1488|722|250.00|AIDS Relief||12|2014-06-13 10:32:56|12|2014-06-13 10:32:56|0||||476b9436-5bc4-11e2-a081-b4b52f5b1c99
1489|723|800.00|AIDS Relief||8|2014-04-04 11:04:00|8|2014-04-04 11:04:00|0||||476b9690-5bc4-11e2-a081-b4b52f5b1c99
1490|724|330.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476b98bb-5bc4-11e2-a081-b4b52f5b1c99
1491|725|250.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476b9add-5bc4-11e2-a081-b4b52f5b1c99
1493|727|110.00|AIDS Relief||11|2014-12-13 14:33:51|11|2014-12-13 14:33:51|0||||476b9f44-5bc4-11e2-a081-b4b52f5b1c99
1494|728|130.00|AIDS Relief||11|2014-12-13 13:17:19|11|2014-12-13 13:17:19|0||||476ba16a-5bc4-11e2-a081-b4b52f5b1c99
1495|729|190.00|AIDS Relief||11|2014-12-13 13:08:17|11|2014-12-13 13:08:17|0||||476ba38d-5bc4-11e2-a081-b4b52f5b1c99
1498|732|160.00|AIDS Relief||11|2014-12-18 13:27:21|11|2014-12-18 13:27:21|0||||476baa16-5bc4-11e2-a081-b4b52f5b1c99
1499|733|200.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476bae92-5bc4-11e2-a081-b4b52f5b1c99
1502|736|190.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476bb757-5bc4-11e2-a081-b4b52f5b1c99
1504|738|70.00|AIDS Relief||3|2014-12-15 10:06:49|3|2014-12-15 10:06:49|0||||476bbc06-5bc4-11e2-a081-b4b52f5b1c99
1505|739|60.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476bbe31-5bc4-11e2-a081-b4b52f5b1c99
1506|740|110.00|AIDS Relief||11|2014-12-13 14:27:29|11|2014-12-13 14:27:29|0||||476bc053-5bc4-11e2-a081-b4b52f5b1c99
1507|741|190.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476bc279-5bc4-11e2-a081-b4b52f5b1c99
1509|743|230.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476bc6dc-5bc4-11e2-a081-b4b52f5b1c99
1510|744|560.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476bc8fe-5bc4-11e2-a081-b4b52f5b1c99
1512|746|70.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476bcd61-5bc4-11e2-a081-b4b52f5b1c99
1513|747|480.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476bcf87-5bc4-11e2-a081-b4b52f5b1c99
1515|749|370.00|AIDS Relief||3|2013-01-22 13:43:13|3|2013-01-22 13:43:13|0||||476bd632-5bc4-11e2-a081-b4b52f5b1c99
1516|750|120.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476bd87b-5bc4-11e2-a081-b4b52f5b1c99
1517|751|330.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476bdaaa-5bc4-11e2-a081-b4b52f5b1c99
1518|752|0.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476bdcd5-5bc4-11e2-a081-b4b52f5b1c99
1527|1363|430.00|||3|2013-01-22 10:43:42|3|2013-01-22 10:43:42|0||||aea79be4-4a0f-4b4f-8140-000034c12692
1528|707|465.00|||8|2013-01-15 10:47:57|||0||||13576748-19d6-409b-9d8a-5021b9bf1480
1541|1370|275.00|||3|2013-01-22 11:01:59|3|2013-01-22 11:01:59|0||||64ceee66-f68f-4d98-9cc4-e0f4d5eea1ed
1542|720|530.00|||8|2013-01-15 10:53:08|||0||||645b76d6-708f-4601-88d1-91878746ae7e
1548|726|110.00|||8|2013-01-15 10:55:46|||0||||d514c7f2-bf9b-4a01-bb7b-b1539e976066
1549|745|230.00|||8|2013-01-15 10:56:59|||0||||8dbdf58e-d834-40c9-aa11-42769abed5b4
1550|737|560.00|||8|2013-01-15 10:57:27|||0||||bb03a6e8-b7d2-4a44-9807-fe02dbaa314a
1551|1372|70.00|||3|2013-01-22 10:33:56|3|2013-01-22 10:33:56|0||||ed68d75b-4c49-498b-8ebf-ac8467964394
1552|685|60.00|||3|2013-01-22 10:33:51|3|2013-01-22 10:33:51|0||||b6d4f8ad-e1c4-4111-abc6-dbaf18a69211
1553|1373|20.00|||3|2013-01-22 11:02:38|3|2013-01-22 11:02:38|0||||0e1f2bd5-d3ee-47c7-8a76-b3a55bc34e85
1555|1375|50.00|||3|2013-01-22 11:03:14|3|2013-01-22 11:03:14|0||||2ce54bdd-e5d4-4db1-8ec2-b46763413d98
1557|906|0.00|AIDSRelief||16|2014-12-13 10:58:10|16|2014-12-13 10:58:10|0||||c80d501e-ded7-47a9-9b7b-ea07fb897810
1560|1369|1110.00|""||3|2013-01-22 10:32:08|||0||||018a66ac-0681-4a07-881c-a4183aabd65c
1561|684|100.00|""||3|2013-01-22 10:32:26|||0||||ba97535d-7063-417b-a7f9-2f02b29bd4e1
1562|686|120.00|OPD||3|2013-01-22 10:34:49|||0||||84b94dcf-271a-4a17-8061-d2342f75dd75
1563|686|0.00|AIDSRelief||3|2013-01-22 10:34:49|||0||||7467ac88-2149-42f1-8264-a073fb8a2554
1564|687|120.00|OPD||3|2013-01-22 10:35:27|||0||||9f747573-083f-47d4-87f8-af97db4ca92e
1565|687|0.00|AIDSRelief||3|2013-01-22 10:35:27|||0||||df37adb3-4872-4d8c-a33f-7c0f7352bb93
1566|711|430.00|AIDSRelief||3|2013-01-22 10:37:07|||0||||d2377299-a4ea-4ae8-aa66-91abf2b5567d
1567|711|200.00|OPD||3|2013-01-22 10:37:07|||0||||5ee9b75d-a900-4a3e-be18-c3f5ef84b2e8
1568|712|150.00|OPD||3|2013-01-22 10:38:03|||0||||ea6c4226-2b25-4f33-9c25-d6768345612f
1569|712|430.00|AIDSRelief||3|2013-01-22 10:38:03|||0||||546c162b-e019-4876-9476-735596d6119b
1575|1376|0.00|AIDSRelief||3|2013-01-22 11:41:02|3|2013-01-22 11:41:02|0||||23848a08-02e5-4a41-942f-74bf12540a19
1576|906|3.00|OPD||16|2014-12-13 10:58:10|16|2014-12-13 10:58:10|0||||9c1a9f1f-38a8-4056-ab7a-f704b7407795
1578|1377|0.00|AIDSRelief||3|2014-12-11 11:39:55|3|2014-12-11 11:39:55|0||||aa44ddc7-a4a0-47ea-a55f-510a719405e1
1579|1378|50.00|OPD||3|2013-01-22 12:02:55|||0||||caada055-29d0-43a7-9607-5fc12eac507f
1580|1379|0.00|AIDSRelief||3|2013-01-22 13:08:40|3|2013-01-22 13:08:40|0||||55192de4-15bb-44ad-bbd3-dbfb95f7b5a1
1581|1380|0.00|AIDSRelief||3|2013-01-22 13:09:34|3|2013-01-22 13:09:34|0||||961caca2-ae8d-47f2-8746-6ad140fd5456
1582|1381|0.00|AIDSRelief||3|2013-01-22 13:09:47|3|2013-01-22 13:09:47|0||||21bc53e4-6b00-4a73-8c3d-2fbbe977798e
1583|1382|0.00|AIDSRelief||3|2013-01-22 13:11:04|3|2013-01-22 13:11:04|0||||fbf9fbe3-1342-4703-91f5-3eed8dca3a04
1584|1383|0.00|AIDSRelief||3|2013-01-22 13:11:25|3|2013-01-22 13:11:25|0||||d09ba848-e5fd-4c50-999d-a4e8935e7d83
1585|1384|0.00|AIDSRelief||3|2013-01-22 13:11:37|3|2013-01-22 13:11:37|0||||89c6c7b5-fa19-4a6a-b9bc-5b7bac910bf0
1586|1385|0.00|AIDSRelief||3|2013-01-22 13:11:54|3|2013-01-22 13:11:54|0||||8f2f20af-a1db-4b2f-844a-ecd134d7ca7b
1587|1386|0.00|AIDSRelief||3|2013-01-22 13:12:16|3|2013-01-22 13:12:16|0||||92396a40-e2af-4886-a9b2-566bf03056b2
1588|1387|0.00|AIDSRelief||3|2013-01-22 13:09:15|||0||||8c71b1cc-9a69-4d9e-bdcc-7ec8be98df7c
1589|1388|0.00|AIDSRelief||3|2013-01-22 13:10:04|||0||||7e402c9d-2f0d-4c7a-9ae4-eb6f91a4f224
1590|1389|0.00|AIDSRelief||3|2013-01-22 13:10:47|||0||||73bbb339-dd25-4675-88a2-a9372c575a61
1591|1390|0.00|AIDSRelief||3|2013-01-22 13:13:10|||0||||c782cc98-10d7-4141-b347-2607c5b34e24
1592|1391|0.00|AIDSRelief||3|2013-01-22 13:14:03|||0||||dc5467fb-7f43-4e5d-9d03-4f3d4683ba84
1593|1392|0.00|AIDSRelief||3|2013-01-22 13:15:10|||0||||f9825f33-c11e-4864-9348-4955603a46df
1594|1393|0.00|AIDSRelief||3|2013-01-22 13:15:53|||0||||f97030f5-1f2b-42f5-904d-caff819286bb
1595|1394|0.00|AIDSRelief||3|2013-01-22 13:16:38|||0||||81fc3f54-adf2-420a-8bb9-d6c4801dec5b
1596|1395|0.00|AIDSRelief||3|2013-01-22 13:17:53|||0||||75008dcb-d835-4c73-85e7-7b470855d67e
1597|1396|0.00|AIDSRelief||3|2013-01-22 13:18:50|||0||||10f44708-e01f-47b6-a0af-f16e9bed9bba
1598|1397|0.00|AIDSRelief||3|2013-01-22 13:19:46|||0||||e81003eb-4115-4e89-8453-2c9a8055257b
1599|1398|0.00|AIDSRelief||3|2013-01-22 13:20:44|||0||||48119907-9bb0-4c84-ac20-b28319210bb2
1600|1399|0.00|AIDSRelief||3|2013-01-22 13:21:47|||0||||dc2c3cdb-25ad-465c-af27-30ca7a9b53bb
1601|1400|0.00|AIDSRelief||3|2013-01-22 13:22:29|||0||||4f0fbbda-b24a-4af3-9efb-a417094b66df
1602|1401|0.00|AIDSRelief||3|2013-01-22 13:23:38|||0||||5a9492fe-04f5-42de-b651-2b473e0d0045
1603|1402|0.00|AIDSRelief||3|2013-01-22 13:24:11|||0||||12873f57-ca0c-4a9f-a231-7b233bb12fb9
1604|1403|0.00|AIDSRelief||3|2013-01-22 13:24:38|||0||||fd2780d7-52ff-4fc7-aa79-2b832d603da3
1605|916|0.00|AIDSRelief||3|2013-01-22 13:39:10|||0||||f6699400-524b-4cc1-a79f-09f9ed367bcd
1606|916|2.00|OPD||3|2013-01-22 13:39:10|||0||||806241ee-ac2c-4700-8280-1c14d6fbf180
1607|1404|119.00|AIDSRelief||21|2014-12-23 15:44:57|21|2014-12-23 15:44:57|0||||05a7d1c6-382f-4143-b86a-b5ab7afd8f44
1608|1405|130.00|""||11|2014-12-13 12:54:24|11|2014-12-13 12:54:24|0||||b8b2b6a7-3c7d-4042-9aa7-80f97c9facaa
1609|730|160.00|AIDS Relief||11|2014-12-13 13:19:41|11|2014-12-13 13:19:41|0||||7b845c72-8c35-4a8f-bd13-37c92f8e6f1c
1610|730|160.00|OPD||11|2014-12-13 13:19:41|11|2014-12-13 13:19:41|0||||b39d6c64-becb-4c2d-aa8c-bd2e5bb3c509
1611|731|200.00|AIDS Relief||3|2013-01-22 13:42:06|||0||||f3ece539-9f77-4860-a480-0545510f7cb9
1612|731|200.00|OPD||3|2013-01-22 13:42:06|||0||||b0560a87-5f1f-48bf-a509-36dac0eb51aa
1613|742|245.00|AIDS Relief||11|2014-12-13 13:33:42|11|2014-12-13 13:33:42|0||||5b89ca39-1a4a-488b-98f4-b27be885b8eb
1614|742|245.00|OPD||11|2014-12-13 13:33:42|11|2014-12-13 13:33:42|0||||c57392d0-2580-455a-91ea-95f55254fba6
1615|748|235.00|OPD||3|2013-01-22 13:43:36|||0||||e871b8dc-0c58-4f1f-b6bb-73462f89f644
1616|748|235.00|AIDS Relief||3|2013-01-22 13:43:36|||0||||48cf7c2a-1224-4ffb-a022-55d7b9823fe9
1617|1406|440.00|""||3|2013-01-22 13:44:10|||0||||10987105-cf6a-4a95-8faf-48168c4a6a37
1618|1407|35.00|""||11|2014-12-13 12:51:38|11|2014-12-13 12:51:38|0||||6dba0e21-842c-4708-a4e5-dd85728485cf
1620|1374|30.00|""||11|2014-11-05 15:05:17|11|2014-11-05 15:05:17|0||||3d124b79-5cc5-498d-9aa0-9d176566a13e
1621|900|6.00|Cloxacillin 250mg||11|2015-03-06 09:30:30|11|2015-03-06 09:30:30|0||||9cfcdefa-5cef-4050-869c-8490909b6bfd
1623|1409|90.00|depo injection||8|2013-02-05 10:50:12|||0||||3541af39-480c-434c-b202-5be1a6d3712e
1624|1410|635.00|inplants||8|2013-02-05 10:50:51|||0||||593a5fd4-8b80-4b23-b6d6-f76d82cbb69a
1625|1411|30.00|pills||8|2013-02-05 10:51:10|||0||||039758f3-4cf5-47a3-a2a9-74f9f8b779cd
1627|1412|1280.00|viral load||8|2013-03-07 11:48:28|||0||||325a33c3-4e9d-4637-b097-6ebae385fb9d
1630|1414|430.00|""||8|2013-04-15 12:46:10|||0||||915d0914-64c9-4270-9a39-3f82304c5222
1633|1416|200.00|""||8|2013-04-15 12:47:16|||0||||7cb0865d-132f-4e39-8349-eb62d8144017
1634|1416|665.00|""||8|2013-04-15 12:47:16|||0||||19c7b1fd-89c8-4fff-92fd-f08fbdb4a210
1636|1418|50.00|""||8|2013-04-15 12:48:26|||0||||29f10d12-2c54-48c6-b54b-73823308c9c3
1638|1420|400.00|""||8|2013-04-15 12:50:04|||0||||b779644c-0045-4821-bebf-2e66fe41b8a4
1641|1423|635.00|""||8|2013-04-15 12:51:36|||0||||c6958674-9d46-42eb-8e20-b98508e65bfb
1644|1426|430.00|""||8|2013-04-15 12:52:59|||0||||462c9df0-a92a-4997-ab18-874666df3dfe
2221|1428|50.00|opd||16|2014-12-13 10:01:10|16|2014-12-13 10:01:10|0||||06d769c5-39db-470d-9cc4-6845cc169be8
2224|717|50.00|accord||12|2013-06-20 13:05:35|||0||||f15ff9fc-a5ab-4691-8356-a938ba3bdd8f
2225|717|50.00|opd||12|2013-06-20 13:05:35|||0||||d4815ed6-00e3-42ed-afac-b46e04193553
2227|1430|150.00|OPD ||12|2013-06-20 13:09:44|||0||||f30b1b64-fb0e-487f-b07c-cee6226615b6
2228|1431|3290.00|opd||12|2013-06-20 13:12:14|||0||||e64d4e48-5501-4d0c-a1bb-2dd56b765ba3
2229|1432|330.00|opd||12|2013-06-20 13:12:59|||0||||b5161d82-88cb-4644-8021-1b15c1a4ec31
2230|1433|560.00|accord||12|2013-06-20 13:13:47|||0||||cba92d1e-f0b9-4591-bfb0-641ea2c94d69
2231|1434|200.00|accord||12|2013-06-20 13:14:55|||0||||5d1afe93-df73-4c12-8965-78d6e0530e2c
2232|1435|965.00|opd||12|2013-06-20 13:15:27|||0||||ca49c277-2344-46a6-96b8-91d3ebfaae41
2233|1436|665.00|accord ||12|2013-06-20 13:18:37|||0||||c6f5adbd-436d-419c-9ba4-cf2338865eaf
2234|714|300.00|OPD||12|2013-06-20 13:19:27|||0||||973173fa-b324-4fba-aa24-fa5425ee3578
2235|714|665.00|accord||12|2013-06-20 13:19:27|||0||||dc65e421-5f37-4e3c-852f-c0dcd9716201
2236|690|0.00|accord||12|2013-06-20 13:21:36|||0||||7967e635-cc3d-4cb0-8dce-6ee30433ed5f
2237|690|120.00|opd||12|2013-06-20 13:21:36|||0||||e641a145-3081-438e-b578-696c377b9dd2
2238|697|30.00|opd||12|2013-06-20 13:22:12|||0||||fb3d448b-0f0a-4a50-8920-9972c918761c
2239|702|300.00|AIDS Relief||8|2014-04-04 11:05:39|8|2014-04-04 11:05:39|0||||7c6149c8-3713-4acc-99de-dfd545e03d8e
2245|709|330.00|accord||12|2013-06-20 13:24:25|||0||||475a4cdb-85c1-470b-9788-8bf18da5e4a7
2246|709|150.00|opd||12|2013-06-20 13:24:25|||0||||3e2d8ae2-1430-440e-b733-361ae41d41b4
2247|716|330.00|AIDS Relief||12|2013-06-20 13:25:04|||0||||5964a84f-9a61-4838-99bd-46b54d5aae8f
2248|716|330.00|opd||12|2013-06-20 13:25:04|||0||||12f0bf60-f810-4aea-85f6-13dd6a4264c4
2249|721|100.00|||12|2013-06-20 13:25:39|||0||||7ca85f8a-6b5b-4c71-a0cf-7eb95a53dcc2
2252|735|100.00|opd||12|2013-06-20 13:28:39|||0||||c5cc453b-5419-420d-887a-e047496d484d
2254|1417|40.00|""||3|2014-12-15 11:07:00|3|2014-12-15 11:07:00|0||||392705f9-c1e4-47dd-864d-8f6db451c6f2
2255|1419|5.00|""||12|2013-06-20 13:33:26|||0||||171e02d0-0fe7-4c12-83be-5fdf59382d28
2256|1424|240.00|""||12|2013-06-20 13:33:53|||0||||2cce6f95-0af0-42bf-a56b-3aa12f78388a
2529|1437|1354.00|opd||12|2013-07-08 12:12:05|||0||||09f71b45-8931-4963-bb67-6222cd0ec5a9
2530|1438|1345.00|OPD||12|2013-07-08 12:12:30|||0||||42b7a967-b41e-4611-967c-017b02ffbfcc
2532|1439|230.00|ESR||12|2013-07-08 12:13:08|||0||||80964d43-a4dc-4909-b46e-cdc514aa7300
2533|1440|700.00|opd||12|2013-07-08 12:13:56|||0||||a28591b5-2144-4894-857e-24ae009eb907
2535|1442|4500.00|opd||12|2013-07-08 12:15:06|||0||||223270c0-552e-44f6-88a6-a65a97dd7432
2536|1441|5000.00|opd||12|2013-07-08 12:15:22|||0||||2dd45727-bff6-4436-9588-e0ab5d092516
2537|1443|2000.00|accord||12|2013-07-08 12:15:58|||0||||634e6dce-83f0-4ee8-8ef8-a2f85aec35cd
2917|1446|2.00|opd||12|2013-08-12 09:54:51|||0||||9b29bebd-b8d9-4622-b1f2-b22581b4b1c2
2918|977|2.00|opd||16|2014-12-13 11:06:58|16|2014-12-13 11:06:58|0||||51f3b404-8b18-4452-a5b9-0fbcb4600bed
2921|935|2.30|opd||16|2014-12-13 11:02:36|16|2014-12-13 11:02:36|0||||bc59a171-169b-48cd-b180-49ff1413f64b
2956|848|26.00|opd||16|2014-12-13 11:06:09|16|2014-12-13 11:06:09|0||||ab1b3d5e-a484-4055-8601-df4bfb567697
2957|1447|25.00|opd||12|2013-08-13 10:05:59|||0||||8179674b-b70d-40ad-9f21-5ded611fdab0
3017|704|200.00|opd||12|2013-08-15 12:58:25|||0||||e7623163-b7b9-4c9e-9059-ca30e4ff53c1
3018|704|430.00|accord||12|2013-08-15 12:58:25|||0||||b9e4d48f-761c-404d-9cf3-4dac70030bb0
3025|861|20.00|opd||12|2013-08-15 14:00:35|||0||||2c1f03cf-5f30-4353-86e0-8b184db1f380
3027|1422|47.00|opd||3|2014-12-11 11:29:34|3|2014-12-11 11:29:34|0||||66ff79de-ada1-41b3-a544-ada72ae50eb6
3303|1448|120.00|v.e procedure||8|2013-08-27 10:37:06|||0||||272eb553-e76a-4ca2-8d1b-4996bb89391b
3304|1449|150.00|preg test||8|2013-08-27 10:39:49|||0||||6cd3745d-2414-4ae7-ad31-c61529a250f3
3305|1450|50.00|normal saline||8|2013-08-27 10:41:15|||0||||30862241-7531-4ad8-92dd-5ed804858b5f
3307|1451|165.00|oxygen 1/2 Hr||8|2013-08-27 10:42:46|||0||||71ea52cb-886c-4173-9ec0-232b5935402c
3332|1421|100.00|""||11|2015-11-25 13:36:44|11|2015-11-25 13:36:44|0||||e26640c6-9b8a-463b-8d11-a64d7e133c22
3970|1452|11.01|opd||16|2014-12-13 11:09:44|16|2014-12-13 11:09:44|0||||cc4285cc-f2ef-425e-b838-7ab5302d73b0
3971|1453|150.00|accord||12|2013-09-25 15:55:55|||0||||ada509e9-8f19-4a7a-89da-24726494be5b
3972|1122|30.44|opd||11|2015-02-27 12:05:24|11|2015-02-27 12:05:24|0||||4eba612a-44ca-4b99-85fa-c60c57eaa635
4510|1454|3.34|opd||27|2015-07-17 11:18:22|27|2015-07-17 11:18:22|0||||89ea00fa-f866-4d73-886a-c4089b6daf5e
5611|1427|0.00|""|""|1|2013-12-18 12:16:45|||0||||0f623126-67c5-11e3-9934-b4b52f5b1c99
5613|1455|1.00|AR||11|2014-01-30 10:25:27|11|2014-01-30 10:25:27|0||||7bd3ba27-7b56-4dc2-988a-6b03d7a1c021
5614|699|150.00|hb||8|2014-04-04 11:01:50|||0||||dd0848db-6775-4441-9357-ed0cce0ae0a4
5615|699|200.00|OPD||8|2014-04-04 11:01:50|||0||||7a5cb7c0-a48d-43f6-8214-f4ba9a2eb3ca
5616|1364|150.00|OPD||11|2015-03-16 15:24:09|11|2015-03-16 15:24:09|0||||90d08e6b-b0ee-4418-a964-08cdbb271e80
5617|1364|230.00|AIDSRelief||11|2015-03-16 15:24:09|11|2015-03-16 15:24:09|0||||873449b3-5866-4d0d-9a06-127f5d517ba8
5618|723|675.00|OPD||8|2014-04-04 11:04:00|||0||||bcddf43f-854d-45ae-b6b8-9600c5e7ecee
5619|1425|150.00|aids relief||8|2014-04-04 11:04:16|||0||||b6844bed-b6ea-49a0-9f2d-3b49645691e1
5620|1425|100.00|opd||8|2014-04-04 11:04:16|||0||||e105a443-ad39-4d1b-b2fd-793dfd28d39e
5621|710|250.00|OPD||8|2014-04-04 11:04:31|||0||||076b619a-10c2-4bf5-a910-73338d2939ba
5624|702|430.00|opd||8|2014-04-04 11:05:39|||0||||cbe9773e-9672-423a-9871-0c5dc551fc8b
5627|688|600.00|OPD||8|2014-04-04 11:07:20|||0||||12e08698-8c4b-4708-8632-76bdf5efdbe3
5629|1456|80.00|opd||12|2014-04-16 12:51:01|||0||||61d0b5e3-7197-4c8f-a061-b774c26365e8
5630|1457|550.00|opd||12|2014-04-16 12:51:34|||0||||b1847176-8915-4005-8291-48a8cddb5534
5632|1458|180.00|opd||12|2014-04-16 12:53:15|||0||||66a16496-89b4-4cb2-a561-061d973ce649
5633|1459|285.00|opd||12|2014-04-16 12:54:56|||0||||08f403bc-4ea0-4334-91f4-c59a62a4c777
5634|1429|1890.00|opd||12|2014-04-16 12:56:30|||0||||4f9c1368-9b4c-4e3e-a11b-75a6d6e5794d
5635|1429|1300.00|AIDS RELIEF||12|2014-04-16 12:56:30|||0||||6c418f02-870b-4e60-ac3f-5a323b392619
5636|1460|5.00|opd||12|2014-04-16 12:58:01|||0||||e35808ba-7f1c-45d6-90c1-13759b922411
5637|1461|250.00|opd||12|2014-04-16 12:59:00|||0||||917a04ef-47b6-42d1-b828-b3c93116acbd
5638|1462|20.00|opd||3|2014-12-15 10:19:47|3|2014-12-15 10:19:47|0||||ac124b71-fd5e-4eae-ac3d-2baccc32e6cc
5639|1463|115.00|opd||12|2014-04-16 13:00:07|||0||||bcd455f3-4e5d-4622-87c8-4b6be93607b8
5640|1415|200.00|opd||12|2014-06-10 10:26:18|||0||||ae170ba9-cbd0-4d49-9e93-934c35078463
5641|1415|150.00|AIDS RELIEF||12|2014-06-10 10:26:18|||0||||8b24d40a-a01c-48f6-98cd-d9cd4da48a7d
5642|1464|210.00|OPD||12|2014-06-10 10:27:30|||0||||aa995d39-d1c9-4b1b-90e7-c5dd4fc2a1b4
5645|700|100.00|OPD||12|2014-06-10 10:28:11|||0||||e04accdb-c367-479a-b13f-ec959517e85a
5646|700|200.00|AIDS RELIEF||12|2014-06-10 10:28:11|||0||||cbb22df0-786b-4d35-bb5d-0ba8ac8f5482
5647|811|176.89|""||3|2014-12-11 12:07:50|3|2014-12-11 12:07:50|0||||399df6e3-a62c-4f0b-8d31-985e9d21ae72
5649|1445|8.00|opd||11|2015-02-27 10:20:55|11|2015-02-27 10:20:55|0||||2d8a7038-15d5-46b7-ab58-0332d06eeea7
5650|1465|36.18|MCH||12|2014-06-10 10:34:00|||0||||faad88bb-612d-41dc-9ff7-f7fa435207eb
5652|722|350.00|OPD||12|2014-06-13 10:32:56|||0||||fc41fd11-f35d-4032-b061-73aa2f67d4ce
5653|1466|350.00|OPD||12|2014-06-13 10:33:20|||0||||18bcc562-7349-4968-a11f-9905570a2090
5654|703|200.00|OPD||12|2014-06-13 10:33:55|||0||||1d5c9838-215c-4da9-8b58-21e7ad5321c5
5657|1467|0.40|opd||12|2014-06-13 10:39:00|||0||||b6fcd078-b909-4599-b62f-e4dea130296a
5658|1468|268.00|opd||16|2014-12-13 10:18:42|16|2014-12-13 10:18:42|0||||c436404a-cb08-45de-87ca-038759238906
5659|1469|20.00|""||3|2014-12-15 10:49:07|3|2014-12-15 10:49:07|0||||a19d4cdf-a70e-4070-a062-d328e463d9ab
5660|1470|120.00|""||11|2014-12-13 13:40:12|11|2014-12-13 13:40:12|0||||c7e768e2-d3e9-4380-b901-e6ce3fc2949b
5661|1471|300.00|""||11|2014-12-15 10:47:10|11|2014-12-15 10:47:10|0||||3000d194-c9bd-4720-86e0-fdf50950b581
5662|945|67.00|""||16|2014-12-13 10:33:29|16|2014-12-13 10:33:29|0||||2ffe1489-6c62-46d4-9b47-fa18e585d9c0
5663|1408|200.00|AIDS RELIEF||11|2014-07-14 09:46:39|||0||||ea0be1d5-113e-4ab7-b38f-ca1d243de7db
5665|795|2.00|""||3|2014-12-11 12:23:37|3|2014-12-11 12:23:37|0||||d4077383-5e94-4536-8ad8-e6470b08db52
5666|1444|1.50|""||11|2014-07-30 13:12:00|||0||||3c0552c8-4eb3-44b6-8376-f044f9bb04b4
5667|1444|1.30|opd||11|2014-07-30 13:12:00|||0||||31e89804-a33f-451e-b380-e1aa6d0fb184
5668|823|1.50|""||3|2014-12-11 12:08:27|3|2014-12-11 12:08:27|0||||e6c2906b-70fc-4385-ba52-12c288be535e
5677|780|1.35|""||11|2015-11-27 13:25:29|11|2015-11-27 13:25:29|0||||b01de6a2-de86-40b5-b1e7-0f4e3d26bc79
5678|780|1.30|""||11|2015-11-27 13:25:29|11|2015-11-27 13:25:29|0||||a6364027-4f70-4cdd-85be-43ffdc96a350
5679|780|1.35|""||11|2015-11-27 13:25:29|11|2015-11-27 13:25:29|0||||beb46811-7f58-4a9b-bc97-20f37f8d2f53
5680|1472|2500.00|LAB||11|2014-08-01 09:06:42|||0||||0189e7fb-ae13-49c9-8771-59e579a543b8
5681|1473|1600.00|hiv elisa||11|2014-08-04 13:29:28|||0||||dca8eb75-1337-4296-ac10-77ce921d2567
5682|1474|5.00|DL envelop||11|2014-08-04 13:44:23|||0||||a09a015e-f81f-4f84-bc63-d6825e94f2aa
5688|879|1.50|""||11|2015-06-23 12:12:52|11|2015-06-23 12:12:52|0||||80f88aee-6d26-4c06-9d91-a2b7e2e39588
